,n,const,sum,prod,polin,polin_horn,bub_sort,quick_sort,timsort
460,461,3.5999983083456755e-07,3.281999997852836e-05,2.730000014707912e-05,0.0014409600000362844,9.129999998549465e-05,0.0061651199997868385,0.01424196000007214,0.004492220000247471
461,462,3.4000004234258085e-07,3.574000002117828e-05,2.9939999876660295e-05,0.0016565199999604373,9.800000007089693e-05,0.006406119999883231,0.01215727999988303,0.0035178199999791105
462,463,3.5999983083456755e-07,3.45799999195151e-05,2.8160000147181564e-05,0.0014323800001875497,9.572000017215032e-05,0.006175799999982701,0.01252408000000287,0.0038907600002858088
463,464,5.199999577598646e-07,4.9899999794433825e-05,4.344000008131843e-05,0.0023111599999538156,0.00013925999992352444,0.006763639999917359,0.012951419999808422,0.0034505199997511226
464,465,4.800000169780105e-07,3.499999984342139e-05,2.7460000274004416e-05,0.0014540599997417303,9.422000002814456e-05,0.006150780000098166,0.012364220000017667,0.004354900000180351
465,466,3.1999989005271343e-07,3.32799998432165e-05,2.739999981713481e-05,0.0014581200000975513,9.610000015527475e-05,0.006191659999967669,0.012529459999859683,0.0037081400001625297
466,467,2.9999973776284606e-07,3.365999982634094e-05,2.7219999901717527e-05,0.0014790799999900629,9.42800001212163e-05,0.006255120000059833,0.012293819999831613,0.004246240000065881
467,468,3.4000004234258085e-07,3.361999988555908e-05,2.76400001894217e-05,0.0014664599999377969,9.915999980876222e-05,0.006037979999746312,0.012967760000174166,0.0035567599999922093
468,469,3.7999998312443497e-07,3.305999998701736e-05,2.8840000231866726e-05,0.0014626399999542628,9.486000017204788e-05,0.0074027399998158215,0.012394919999860577,0.004177659999913885
469,470,3.5999983083456755e-07,3.4179999784100803e-05,2.817999993567355e-05,0.0014650199998868629,9.456000007048714e-05,0.007552039999791304,0.012380320000011125,0.0035378799999307375
470,471,4.4000007619615645e-07,3.299999989394564e-05,2.7520000003278255e-05,0.0014704200002597645,9.415999993507284e-05,0.00603661999994074,0.012497939999957453,0.00354698000010103
471,472,3.1999989005271343e-07,3.440000000409782e-05,2.8080000265617856e-05,0.0014895000000251456,9.72999998339219e-05,0.006243819999872358,0.014224240000112331,0.004014219999953638
472,473,4.2000028770416976e-07,3.448000024945941e-05,2.7940000290982425e-05,0.0014884200001688442,9.669999999459833e-05,0.0065022599999792876,0.012785340000118595,0.003597119999903953
473,474,3.1999989005271343e-07,3.410000026633497e-05,2.8160000147181564e-05,0.0015024600001197542,9.824000007938594e-05,0.006196260000069742,0.013059699999939767,0.004341220000060275
474,475,4.800000169780105e-07,3.522000006341841e-05,2.789999998640269e-05,0.0014832599998044315,9.782000015547964e-05,0.00632605999999214,0.012793579999924986,0.00440444000014395
475,476,3.4000004234258085e-07,3.386000025784597e-05,2.83800000033807e-05,0.0014839800001936964,0.00010174000017286744,0.00632685999989917,0.012945179999951506,0.0036498199999186907
476,477,3.600001946324483e-07,3.4360000063315967e-05,2.789999998640269e-05,0.0015041000002383952,9.398000001965556e-05,0.0064268800000718326,0.01276581999991322,0.0036319999999250285
477,478,3.1999989005271343e-07,3.355999979248736e-05,2.8000000020256267e-05,0.001739360000283341,0.0001449999999749707,0.00797469999997702,0.013753540000107024,0.003995539999959874
478,479,4.800000169780105e-07,4.9559999752091244e-05,4.3799999912153e-05,0.002360279999993509,0.00014338000000861938,0.00668151999998372,0.013276519999999436,0.00368291999984649
479,480,3.4000004234258085e-07,3.4919999961857684e-05,2.8759999986505135e-05,0.0015065399999002692,9.824000007938594e-05,0.006560299999910058,0.012972999999692546,0.004577960000096937
480,481,3.600001946324483e-07,3.508000008878298e-05,2.741999996942468e-05,0.001548640000328305,0.00010168000007979572,0.008236659999965923,0.013236680000045454,0.00367712000006577
481,482,3.4000004234258085e-07,3.5059999936493115e-05,2.8160000147181564e-05,0.0015199999998003477,9.720000016386621e-05,0.006530140000177198,0.013342840000041179,0.003922859999875072
482,483,3.4000004234258085e-07,3.503999978420325e-05,2.8160000147181564e-05,0.001501780000035069,0.00010581999995338265,0.0065297400000417834,0.013891920000241953,0.004420240000035847
483,484,4.4000007619615645e-07,5.3059999845572745e-05,4.6740000107092784e-05,0.0014967399998567998,9.946000027412083e-05,0.006872480000311043,0.013360000000102446,0.0037023600001703017
484,485,3.1999989005271343e-07,3.419999993639067e-05,2.8200000087963417e-05,0.0015151599996897857,9.921999990183394e-05,0.0068025000000488944,0.013660539999909816,0.0039411800000380024
485,486,3.1999989005271343e-07,3.446000009716954e-05,2.893999990192242e-05,0.0015193400002317503,9.787999988475349e-05,0.0065129200000228595,0.013342180000108783,0.0037503999999898953
486,487,3.7999998312443497e-07,3.509999987727497e-05,2.8759999986505135e-05,0.0015262799999618438,9.675999972387217e-05,0.006522100000074716,0.013328080000064801,0.0037897199999861186
487,488,3.1999989005271343e-07,3.5799999750452116e-05,2.877999977499712e-05,0.0015262799999618438,9.741999965626747e-05,0.006640500000139582,0.014271080000253279,0.005278580000231159
488,489,3.9999977161642166e-07,3.780000006372575e-05,3.064000011363532e-05,0.0017162400003144286,9.79599997663172e-05,0.007073600000148872,0.013549540000167327,0.004530439999871305
489,490,3.1999989005271343e-07,3.504000014800113e-05,2.8860000020358713e-05,0.0015270200001396006,9.782000015547964e-05,0.007015560000218102,0.015441979999741307,0.005227680000098189
490,491,4.1999992390628903e-07,3.4479999885661525e-05,2.8359999851090835e-05,0.0015505799998209112,9.860000027401838e-05,0.007221320000098785,0.0134624199999962,0.00371443999974872
491,492,3.1999989005271343e-07,3.4819999928004106e-05,2.7939999927184545e-05,0.0015460800001164897,0.00010116000012203586,0.006668200000058277,0.013890159999937169,0.00379767999984324
492,493,3.4000004234258085e-07,3.360000009706709e-05,2.8599999859579837e-05,0.001550180000049295,0.00010583999974187464,0.006892560000051162,0.013919460000033723,0.003835659999822383
493,494,3.4000004234258085e-07,3.4419999792589806e-05,2.8279999969527126e-05,0.0015317000001232373,0.00010199999996984843,0.007006840000030934,0.013731059999918216,0.004696740000144928
494,495,3.1999989005271343e-07,3.361999988555908e-05,2.8640000164159573e-05,0.0015617000000929693,9.852000002865679e-05,0.0069121399999858115,0.014043459999811603,0.0038296399998216657
495,496,3.600001946324483e-07,3.550000001268927e-05,2.8219999876455404e-05,0.0015711200001533143,9.828000002016779e-05,0.006856319999860716,0.013940820000061648,0.003984599999967031
496,497,3.5999983083456755e-07,3.553999995347113e-05,3.064000011363532e-05,0.0015804200000275159,0.0001025199999276083,0.006956960000024992,0.013949760000105015,0.003843100000085542
497,498,3.5999983083456755e-07,3.460000007180497e-05,2.941999991890043e-05,0.0015574799999740208,0.00010239999974146486,0.007336399999985588,0.013702700000067125,0.003824399999939487
498,499,3.1999989005271343e-07,3.508000008878298e-05,2.8720000045723282e-05,0.001560839999729069,0.0001019599996652687,0.006790700000055949,0.0139967399998568,0.004547980000279494
499,500,3.1999989005271343e-07,5.0639999972190705e-05,4.678000004787464e-05,0.0015608999998221406,0.00010107999987667427,0.006959640000059153,0.014162759999817354,0.003927860000112559
500,501,3.4000004234258085e-07,3.535999967425596e-05,2.9680000079679302e-05,0.0015693600002123277,0.00010336000013921876,0.007258799999908661,0.014315799999894806,0.003953959999853396
501,502,3.4000004234258085e-07,3.5000000207219276e-05,2.9439999707392417e-05,0.0015851000000111526,9.962000003724825e-05,0.007337339999867254,0.014722959999926389,0.003906999999890104
502,503,3.1999989005271343e-07,3.510000024107285e-05,2.893999990192242e-05,0.0015896199998678639,0.00010431999980937689,0.007111799999984214,0.014333759999863105,0.004324220000125933
503,504,4.0000013541430234e-07,3.5460000071907415e-05,2.9999999969732017e-05,0.0015942599999107187,0.0001029200000630226,0.007352279999759048,0.014206699999704142,0.004447759999675327
504,505,3.7999998312443497e-07,3.543999991961755e-05,2.9800000265822747e-05,0.001715880000119796,0.00010433999996166677,0.007476619999943068,0.014929119999942486,0.00398825999982364
505,506,4.1999992390628903e-07,3.5260000004200265e-05,2.9379999978118577e-05,0.0015965200000209734,0.00010080000029120129,0.007231200000023819,0.014556779999838908,0.004082259999995586
506,507,3.4000004234258085e-07,3.533999988576397e-05,3.0160000096657314e-05,0.0015978600000380538,0.00010208000021521002,0.007151320000048145,0.015338580000025104,0.005156120000174269
507,508,3.4000004234258085e-07,3.771999981836416e-05,3.189999988535419e-05,0.0018439999999827704,0.00011277999983576592,0.007258379999984754,0.014679439999963507,0.004589440000199829
508,509,3.600001946324483e-07,7.442000023729633e-05,3.1020000096759756e-05,0.0016094400001748,0.00010293999985151458,0.007567980000021635,0.014935399999740185,0.004855619999943883
509,510,4.0000013541430234e-07,3.615999994508456e-05,3.0020000122021883e-05,0.0016365600000426638,0.00010359999978390989,0.0072453000000678005,0.014792479999960051,0.004242340000200784
510,511,3.7999998312443497e-07,3.5800000114249995e-05,2.9939999876660295e-05,0.0015967999999702443,0.00010328000025765505,0.007202419999885024,0.014677719999963302,0.003951120000056108
511,512,3.1999989005271343e-07,3.556000010576099e-05,3.0239999978221023e-05,0.0016089999997348059,0.00010137999997823499,0.0075038599999970755,0.014749740000115707,0.004000720000112779
512,513,4.0000013541430234e-07,3.59799996658694e-05,2.9100000028847715e-05,0.0016116599999804748,0.00010380000021541491,0.008517100000244682,0.01505990000005113,0.005129320000196458
513,514,3.4000004234258085e-07,3.666000011435244e-05,2.996000002895016e-05,0.0016366600000765174,0.00010311999976693187,0.007333099999959814,0.014975740000227233,0.005030039999837754
514,515,3.7999998312443497e-07,3.924000011465978e-05,2.9639999775099567e-05,0.0016381199999159434,0.0001062600000295788,0.007704540000122506,0.015184080000108225,0.005062679999900866
515,516,3.4000004234258085e-07,3.550000001268927e-05,3.0279999919002876e-05,0.0016271599997708108,0.00010247999998682644,0.007690700000239303,0.015312139999878127,0.0040479199997207616
516,517,3.1999989005271343e-07,3.577999996196013e-05,2.98400002066046e-05,0.0016140199997607852,0.00010488000007171649,0.007417739999800688,0.01505641999974614,0.004047619999982999
517,518,3.4000004234258085e-07,3.612000000430271e-05,2.9939999876660295e-05,0.0016269600000669016,0.00010805999991134741,0.0074777600002562394,0.015285040000162554,0.004158239999742364
518,519,3.4000004234258085e-07,3.607999969972298e-05,2.961999998660758e-05,0.001653480000095442,0.00010944000023300759,0.007625040000129956,0.015309239999987767,0.004918060000272817
519,520,3.4000004234258085e-07,3.6920000275131316e-05,2.941999991890043e-05,0.0016181999999389518,0.00010263999974995386,0.007753360000060638,0.015382640000098036,0.004303120000258787
520,521,3.4000004234258085e-07,3.5460000071907415e-05,2.899999999499414e-05,0.0016472999999677996,0.00010661999986041337,0.008001180000064778,0.016075780000028315,0.00478956000006292
521,522,3.5999983083456755e-07,3.641999974206556e-05,3.1379999927594324e-05,0.001663840000037453,0.00010456000018166378,0.007773340000130702,0.015517439999894123,0.004145779999817023
522,523,3.5999983083456755e-07,3.582000026653986e-05,3.217999983462505e-05,0.0016542600002139806,0.00011191999983566348,0.007763799999884214,0.015271299999949407,0.004148800000257325
523,524,3.4000004234258085e-07,3.6099999852012844e-05,3.040000010514632e-05,0.0016132000000652624,0.00010699999984353781,0.007676559999890742,0.015280880000136676,0.004202280000026803
524,525,3.7999998312443497e-07,3.662000017357059e-05,3.0300000071292742e-05,0.0016499800000019603,0.00010766000013973098,0.00762137999990955,0.015558600000076694,0.004625220000161789
525,526,3.9999977161642166e-07,3.6040000122739005e-05,2.975999996124301e-05,0.0016855600002600112,0.00010500000025785994,0.007620439999664086,0.015722960000130116,0.004237120000107097
526,527,3.2000025385059416e-07,3.6720000207424167e-05,3.0059999699005856e-05,0.001656139999977313,0.00010777999996207655,0.008924599999954808,0.015503480000188575,0.004733119999946212
527,528,4.800000169780105e-07,5.236000033619348e-05,4.628000024240464e-05,0.002610860000277171,0.0001586200000019744,0.008221839999896475,0.01567964000023494,0.004194099999949685
528,529,3.4000004234258085e-07,3.596000024117529e-05,3.0419999893638307e-05,0.0016513400001713307,0.00011255999997956678,0.008017079999990528,0.018399340000178198,0.004474359999949229
529,530,3.5999983083456755e-07,3.6099999852012844e-05,3.025999976671301e-05,0.0017050999998900807,0.00010763999998744111,0.00950970000012603,0.016484800000034737,0.004231140000047162
530,531,4.1999992390628903e-07,3.6499999987427144e-05,2.9939999876660295e-05,0.0017050799997377908,0.00011009999980160501,0.008018239999728394,0.01588889999984531,0.0042477599999983795
531,532,3.4000004234258085e-07,3.648000019893516e-05,3.12399999529589e-05,0.0016723799999454059,0.0001114800001232652,0.00818464000003587,0.016282800000044517,0.0046441200000117535
532,533,3.4000004234258085e-07,3.567999992810655e-05,2.983999984280672e-05,0.0016931199999817182,0.00010860000002139713,0.008231859999796143,0.01640378000010969,0.004998780000096304
533,534,3.4000004234258085e-07,3.6240000190446155e-05,3.0499999775202012e-05,0.0017023200001858641,0.0001097799999115523,0.00803407999992487,0.016173919999710053,0.00429571999993641
534,535,3.600001946324483e-07,3.775999975914601e-05,3.3740000071702524e-05,0.0017034799999237293,0.00010971999981848057,0.008998720000090544,0.018428499999936322,0.004394659999888972
535,536,3.1999989005271343e-07,3.7080000038258734e-05,3.084000018134247e-05,0.0016794600000139327,0.00010799999981827568,0.008060219999970286,0.01682351999988896,0.004292079999868292
536,537,3.2000025385059416e-07,3.6539999928209e-05,3.037999995285645e-05,0.0016943200000241632,0.00011357999974279665,0.00839064000028884,0.01718801999995776,0.004339819999950123
537,538,3.2000025385059416e-07,3.758000020752661e-05,3.0239999978221023e-05,0.0017418999999790686,0.00011062000012316276,0.008360640000319108,0.016690700000253855,0.00434108000008564
538,539,3.1999989005271343e-07,3.6639999962062575e-05,3.104000024904963e-05,0.0017058800000086193,0.00011482000008982141,0.008301899999787565,0.016146519999892917,0.004426140000214218
539,540,3.1999989005271343e-07,3.628000013122801e-05,3.103999988525174e-05,0.0017342200000712183,0.00011535999983607326,0.0083710400002019,0.016411639999932958,0.0044480000000476135
540,541,3.399996785447001e-07,3.69400000636233e-05,3.066000026592519e-05,0.0017263599998841527,0.00010849999998754356,0.008442179999838118,0.016768759999831673,0.004330380000101286
541,542,3.4000004234258085e-07,3.642000010586344e-05,3.120000001217704e-05,0.0017237800002476433,0.00011125999990326818,0.008673939999789581,0.017357239999910234,0.004448860000047716
542,543,3.4000004234258085e-07,3.6299999919719994e-05,3.0200000037439167e-05,0.0026860800000577,0.00012181999991298654,0.00822407999985444,0.01696854000001622,0.005415179999909014
543,544,3.7999998312443497e-07,3.671999984362628e-05,3.121999980066903e-05,0.0017190599999594269,0.00011248000009800307,0.008425679999709246,0.016635179999866523,0.004427280000163592
544,545,3.7999998312443497e-07,3.69400000636233e-05,3.1460000172955915e-05,0.0017255400001886302,0.00011045999999623746,0.00818464000003587,0.016535080000176096,0.0049890999998751795
545,546,3.4000004234258085e-07,3.574000002117828e-05,3.075999993598089e-05,0.0017325400000117951,0.00010984000000462402,0.008722620000116876,0.018448720000014872,0.0054596800000581425
546,547,4.0000013541430234e-07,4.012000026705209e-05,3.336000008857809e-05,0.0019913600001018493,0.00012419999984558672,0.008310080000228481,0.018027580000125453,0.005765120000069146
